S No,Vehicle_Class,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL,FUEL CELL HYDROGEN,LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL/ETHANOL,PETROL/HYBRID,PETROL/LPG,PETROL/METHANOL,SOLAR,     TOTAL     ,State
42.0,PRIVATE SERVICE VEHICLE,0,2639,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,0,1,2739,Jammu & Kashmir
43.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,66,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,5,0,0,104,Jammu & Kashmir
44.0,RECOVERY VEHICLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jammu & Kashmir
45.0,ROAD ROLLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jammu & Kashmir
46.0,THREE WHEELER (GOODS),1,31650,0,0,0,0,0,0,0,0,0,0,0,0,989,1,0,0,0,0,0,32641,Jammu & Kashmir
47.0,THREE WHEELER (PASSENGER),0,1745,0,0,0,0,0,22,0,0,0,0,0,0,10031,1,0,0,0,0,0,11799,Jammu & Kashmir
48.0,THREE WHEELER (PERSONAL),0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,36,Jammu & Kashmir
49.0,TOWER WAGON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jammu & Kashmir
50.0,TOW TRUCK,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,Jammu & Kashmir
51.0,TRACTOR (COMMERCIAL),0,878,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,942,Jammu & Kashmir
52.0,TRAILER (AGRICULTURAL),0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Jammu & Kashmir
53.0,TRAILER (COMMERCIAL),0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Jammu & Kashmir
54.0,TRAILER FOR PERSONAL USE,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Jammu & Kashmir
55.0,VEHICLE FITTED WITH COMPRESSOR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jammu & Kashmir
56.0,X-RAY VAN,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Jammu & Kashmir
1.0,ADAPTED VEHICLE,0,1,0,0,0,0,0,1,0,0,0,0,0,1,268,0,0,2,0,0,0,273,West Bengal
2.0,AGRICULTURAL TRACTOR,0,54830,0,0,0,0,0,16,0,0,0,0,0,395,99,0,0,0,0,0,0,55340,West Bengal
3.0,AMBULANCE,0,10297,1,0,0,0,0,2,0,0,0,0,0,143,7125,7,0,0,19,0,0,17594,West Bengal
4.0,ANIMAL AMBULANCE,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,West Bengal
5.0,ARMOURED/SPECIALISED VEHICLE,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,West Bengal
6.0,ARTICULATED VEHICLE,0,5797,0,0,0,0,0,22,0,0,0,0,0,71,8,0,0,0,0,0,0,5898,West Bengal
7.0,AUXILIARY TRAILER,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,West Bengal
8.0,BREAKDOWN VAN,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,West Bengal
9.0,BULLDOZER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West Bengal
10.0,BUS,74,68487,2,0,0,0,0,108,0,0,0,0,0,5416,616,0,0,0,1,0,0,74704,West Bengal
11.0,CAMPER VAN / TRAILER,0,346,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,352,West Bengal
12.0,CAMPER VAN / TRAILER (PRIVATE USE),0,54,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,58,West Bengal
13.0,CASH VAN,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,1258,West Bengal
14.0,CONSTRUCTION EQUIPMENT VEHICLE,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,West Bengal
15.0,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,West Bengal
16.0,CRANE MOUNTED VEHICLE,0,5966,1,0,0,0,0,1,0,0,0,0,0,3,12,0,0,0,0,0,0,5983,West Bengal
17.0,DUMPER,0,4238,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4242,West Bengal
18.0,EARTH MOVING EQUIPMENT,0,3771,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3776,West Bengal
19.0,EDUCATIONAL INSTITUTION BUS,0,488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,489,West Bengal
20.0,E-RICKSHAW(P),1,4,0,0,0,0,0,40785,0,0,0,0,0,28,0,1,0,0,0,0,0,40819,West Bengal
21.0,E-RICKSHAW WITH CART (G),0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,327,West Bengal
22.0,EXCAVATOR (COMMERCIAL),0,10691,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,10699,West Bengal
23.0,EXCAVATOR (NT),0,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,West Bengal
24.0,FIRE FIGHTING VEHICLE,0,615,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,617,West Bengal
25.0,FIRE TENDERS,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,West Bengal
26.0,FORK LIFT,0,352,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,355,West Bengal
27.0,GOODS CARRIER,158,736596,14,0,1,0,0,41,0,0,0,21,0,39510,8914,99,0,0,385,0,0,785739,West Bengal
28.0,HARVESTER,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,West Bengal
29.0,HEARSES,0,394,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,402,West Bengal
30.0,LIBRARY VAN,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,West Bengal
31.0,LUXURY CAB,0,49313,244,0,0,0,0,77,0,0,0,1,0,2402,12332,357,0,63,79,0,0,64868,West Bengal
32.0,MAXI CAB,0,30061,56,0,0,0,0,1,0,0,0,0,0,8,1018,1,0,3,31,0,0,31179,West Bengal
33.0,M-CYCLE/SCOOTER,12,3341,0,0,0,0,0,6766,0,0,0,13,7,2905,10687215,256,0,4,51,0,0,10700570,West Bengal
34.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,9,0,0,0,0,0,2,0,0,0,0,0,7,7125,1,0,0,0,0,0,7144,West Bengal
35.0,MOBILE CANTEEN,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,West Bengal
36.0,MOBILE CLINIC,0,80,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,86,West Bengal
37.0,MOBILE WORKSHOP,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,West Bengal
38.0,MOPED,0,13,0,0,0,0,0,6,0,0,0,0,0,5,40325,3,0,0,0,0,0,40352,West Bengal
39.0,MOTOR CAB,0,70990,43,0,0,0,0,24,0,0,0,0,0,12831,4782,5,0,21,81,0,0,88777,West Bengal
40.0,MOTOR CAR,91,329606,4274,0,0,0,0,1117,0,0,0,142,0,3770,1316923,2153,0,14185,15870,0,1,1688132,West Bengal
41.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,55,West Bengal
42.0,MOTORISED CYCLE (CC > 25CC),0,0,0,0,0,0,0,331,0,0,0,0,0,0,83860,0,0,0,0,0,0,84191,West Bengal
43.0,OMNI BUS,0,20843,16,0,0,0,0,0,0,0,0,0,0,9,817,0,0,1,60,0,0,21746,West Bengal
44.0,OMNI BUS (PRIVATE USE),17,116223,563,0,0,0,0,40,0,0,0,108,0,620,83483,231,0,74,31302,0,0,232661,West Bengal
45.0,POWER TILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,West Bengal
46.0,POWER TILLER (COMMERCIAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,West Bengal
47.0,PRIVATE SERVICE VEHICLE,1,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119,West Bengal
48.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,West Bengal
49.0,RECOVERY VEHICLE,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,West Bengal
50.0,ROAD ROLLER,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,West Bengal
51.0,SNORKED LADDERS,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,West Bengal
52.0,THREE WHEELER (GOODS),56,55927,1,0,0,0,0,377,0,0,0,0,0,8,7627,13,0,0,25,0,0,64034,West Bengal
53.0,THREE WHEELER (PASSENGER),643,23827,0,0,0,0,0,392,0,0,0,52701,0,91,47867,2887,0,0,26676,0,0,155084,West Bengal
54.0,THREE WHEELER (PERSONAL),0,29,0,0,0,0,0,0,0,0,0,14,0,1,69,0,0,0,2,0,0,115,West Bengal
55.0,TOWER WAGON,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,West Bengal
56.0,TOW TRUCK,0,135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136,West Bengal
57.0,TRACTOR (COMMERCIAL),1,185718,10,0,0,0,0,33,0,0,0,0,0,61,238,2,0,0,1,0,0,186064,West Bengal
58.0,TRACTOR-TROLLEY(COMMERCIAL),0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,West Bengal
59.0,TRAILER (AGRICULTURAL),0,8,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,80,West Bengal
60.0,TRAILER (COMMERCIAL),1,3478,0,0,0,0,0,2396,0,0,0,0,0,16699,124,0,0,0,0,0,0,22698,West Bengal
61.0,TRAILER FOR PERSONAL USE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,13,West Bengal
62.0,TREE TRIMMING VEHICLE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,West Bengal
63.0,VEHICLE FITTED WITH COMPRESSOR,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,West Bengal
64.0,VEHICLE FITTED WITH GENERATOR,0,709,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,714,West Bengal
65.0,VEHICLE FITTED WITH RIG,0,323,0,0,0,0,0,18,0,0,0,0,0,13,12,0,0,0,0,0,0,366,West Bengal
66.0,X-RAY VAN,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,West Bengal
1.0,ADAPTED VEHICLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,Assam
2.0,AGRICULTURAL TRACTOR,0,4569,0,0,0,0,0,2,0,0,0,0,0,23,20,0,0,0,0,0,0,4614,Assam
3.0,AMBULANCE,0,3313,2,0,0,0,0,0,0,0,0,0,0,3,889,0,0,6,0,0,0,4213,Assam
4.0,ANIMAL AMBULANCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Assam
5.0,ARTICULATED VEHICLE,0,961,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,969,Assam
6.0,AUXILIARY TRAILER,0,37,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,258,Assam
7.0,BUS,6,15962,0,0,0,0,0,15,0,0,0,0,0,12,57,1,0,0,0,0,0,16053,Assam
8.0,CAMPER VAN / TRAILER,1,378,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,382,Assam
9.0,CAMPER VAN / TRAILER (PRIVATE USE),0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,Assam
10.0,CASH VAN,0,478,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,486,Assam
11.0,CONSTRUCTION EQUIPMENT VEHICLE,0,1485,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1488,Assam
12.0,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Assam
13.0,CRANE MOUNTED VEHICLE,0,1186,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1194,Assam
14.0,DUMPER,0,24677,0,0,0,0,0,1,0,0,0,0,0,5,15,0,0,0,0,0,0,24698,Assam
15.0,EARTH MOVING EQUIPMENT,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Assam
16.0,EDUCATIONAL INSTITUTION BUS,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Assam
17.0,E-RICKSHAW(P),0,21,0,0,0,0,0,67720,0,0,0,0,0,596,2,0,0,0,0,0,0,68339,Assam
18.0,E-RICKSHAW WITH CART (G),0,1,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,387,Assam
19.0,EXCAVATOR (COMMERCIAL),1,6457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6459,Assam
20.0,EXCAVATOR (NT),0,2745,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,2753,Assam
21.0,FIRE FIGHTING VEHICLE,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,Assam
22.0,FIRE TENDERS,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,Assam
23.0,FORK LIFT,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Assam
24.0,GOODS CARRIER,20,225708,4,0,0,0,0,15,0,0,0,0,0,567,11601,6,0,0,1,0,0,237922,Assam
25.0,HARVESTER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Assam
26.0,HEARSES,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Assam
27.0,LIBRARY VAN,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Assam
28.0,MAXI CAB,0,8090,4,0,0,0,0,0,0,0,0,0,0,1,267,1,0,4,0,0,0,8367,Assam
29.0,M-CYCLE/SCOOTER,8,386,0,0,0,0,0,1718,0,0,0,10,0,484,3307951,176,0,0,251,0,0,3310984,Assam
30.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,0,0,0,0,2,0,0,0,0,0,1,295,0,0,0,0,0,0,298,Assam
31.0,MOBILE CANTEEN,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,Assam
32.0,MOBILE CLINIC,0,46,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,49,Assam
33.0,MOBILE WORKSHOP,0,167,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,174,Assam
34.0,MOPED,0,5,0,0,0,0,0,0,0,0,0,0,0,10,31109,3,0,0,0,0,0,31127,Assam
35.0,MOTOR CAB,6,37989,33,0,0,0,0,3,0,0,0,0,0,37,8670,12,0,69,6,0,0,46825,Assam
36.0,MOTOR CAR,5,143783,1388,0,0,0,0,202,0,0,0,70,0,557,707966,230,0,7605,767,0,0,862573,Assam
37.0,MOTOR CYCLE/SCOOTER-SIDECAR(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Assam
38.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Assam
39.0,MOTOR CYCLE/SCOOTER-WITH TRAILER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Assam
40.0,MOTORISED CYCLE (CC > 25CC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,69,Assam
41.0,OMNI BUS,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,Assam
42.0,OMNI BUS (PRIVATE USE),0,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49,Assam
43.0,POWER TILLER,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Assam
44.0,POWER TILLER (COMMERCIAL),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Assam
45.0,PRIVATE SERVICE VEHICLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Assam
46.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,44,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,106,Assam
47.0,RECOVERY VEHICLE,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Assam
48.0,ROAD ROLLER,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Assam
49.0,THREE WHEELER (GOODS),0,31782,0,0,0,0,0,57,0,0,0,0,0,15,2359,2,0,0,1,0,0,34216,Assam
50.0,THREE WHEELER (PASSENGER),2,55562,5,0,0,0,0,278,0,0,0,0,0,76,41853,70,0,0,11,0,0,97857,Assam
51.0,THREE WHEELER (PERSONAL),0,44,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,188,Assam
52.0,TOW TRUCK,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,Assam
53.0,TRACTOR (COMMERCIAL),0,71813,1,0,0,0,0,4,0,0,0,0,0,81,35,0,0,0,0,0,1,71935,Assam
54.0,TRACTOR-TROLLEY(COMMERCIAL),0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,Assam
55.0,TRAILER (AGRICULTURAL),0,102,0,0,0,0,0,7,0,0,0,0,0,4431,4,0,0,0,0,0,0,4544,Assam
56.0,TRAILER (COMMERCIAL),4,2027,0,0,0,0,0,390,1,0,0,0,0,13652,22,1,0,0,1,0,0,16098,Assam
57.0,TRAILER FOR PERSONAL USE,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Assam
58.0,VEHICLE FITTED WITH COMPRESSOR,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,Assam
59.0,VEHICLE FITTED WITH GENERATOR,0,24,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,82,Assam
60.0,VEHICLE FITTED WITH RIG,0,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107,Assam
